epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,188.053,1.11007,0.6862,1.00795,0.94308,0.97244,0.9831,0.74911,0.99098,0.64009,0.98793,0.00077725,0.00077725,0.00077725
47,191.334,1.04454,0.74756,0.97572,0.94308,0.97244,0.9831,0.74911,0.99098,0.64009,0.98793,0.0007723,0.0007723,0.0007723
48,194.661,1.06892,0.69541,1.00949,0.94926,0.98498,0.97929,0.74277,0.98969,0.60334,0.98104,0.00076735,0.00076735,0.00076735
49,198.068,1.05789,0.68502,1.00573,0.95958,0.9882,0.97929,0.7435,0.97485,0.57393,0.96908,0.0007624,0.0007624,0.0007624
50,201.513,1.02252,0.6756,0.9956,0.95897,1,0.9831,0.69786,1.14509,0.59567,0.98287,0.00075745,0.00075745,0.00075745
51,204.792,1.10058,0.72945,1.01834,0.95897,1,0.9831,0.69786,1.14509,0.59567,0.98287,0.0007525,0.0007525,0.0007525
52,208.234,1.08205,0.63789,0.9926,0.95992,1,0.9831,0.72166,1.11121,0.59163,0.98212,0.00074755,0.00074755,0.00074755
53,211.687,1.07125,0.70814,1.04091,0.96128,0.9979,0.98714,0.7317,1.02355,0.58683,0.98682,0.0007426,0.0007426,0.0007426
54,215.179,1.06194,0.71459,0.99876,0.95861,0.97246,0.99119,0.7412,1.0135,0.58559,0.98767,0.00073765,0.00073765,0.00073765
55,218.683,1.17779,0.67322,1.05173,0.95861,0.97246,0.99119,0.7412,1.0135,0.58559,0.98767,0.0007327,0.0007327,0.0007327
56,222.231,1.13172,0.6363,0.95147,0.94598,0.99277,0.98714,0.72654,1.03492,0.56015,0.98636,0.00072775,0.00072775,0.00072775
57,225.716,1.0535,0.64216,0.9882,0.95711,1,0.98714,0.71114,1.06889,0.5596,0.98691,0.0007228,0.0007228,0.0007228
58,229.146,1.05972,0.64924,0.99889,0.95917,1,0.9831,0.73521,0.99341,0.56548,0.98092,0.00071785,0.00071785,0.00071785
59,232.66,1.04105,0.64254,1.03077,0.95917,1,0.9831,0.73521,0.99341,0.56548,0.98092,0.0007129,0.0007129,0.0007129
60,236.2,1.01446,0.63095,0.98585,0.96494,1,0.9831,0.71443,1.01637,0.5788,0.98321,0.00070795,0.00070795,0.00070795
61,239.671,0.98922,0.60225,0.93043,0.96173,0.99336,0.9831,0.72247,1.03103,0.58254,0.97887,0.000703,0.000703,0.000703
62,243.122,0.93539,0.63289,0.9351,0.94431,1,0.9831,0.72202,1.02447,0.56813,0.96919,0.00069805,0.00069805,0.00069805
63,246.561,0.96459,0.60058,0.94594,0.94431,1,0.9831,0.72202,1.02447,0.56813,0.96919,0.0006931,0.0006931,0.0006931
64,250.091,1.01712,0.60608,1.00613,0.9413,1,0.98714,0.72387,0.99848,0.57038,0.97735,0.00068815,0.00068815,0.00068815
65,253.56,1.02479,0.62576,0.97195,0.95325,1,0.99119,0.7093,1.00891,0.56399,0.98626,0.0006832,0.0006832,0.0006832
66,257.129,0.98735,0.59349,0.95844,0.95965,0.99917,0.98714,0.71617,1.05135,0.55831,0.98519,0.00067825,0.00067825,0.00067825
67,260.556,1.11623,0.64385,1.03557,0.95965,0.99917,0.98714,0.71617,1.05135,0.55831,0.98519,0.0006733,0.0006733,0.0006733
68,264.103,1.09187,0.62595,1.01691,0.95551,1,0.98714,0.72987,1.04646,0.54283,0.97523,0.00066835,0.00066835,0.00066835
69,267.684,0.97524,0.60838,0.97884,0.95099,1,0.98714,0.73365,1.01859,0.52739,0.96948,0.0006634,0.0006634,0.0006634
70,271.262,1.02896,0.64156,0.97328,0.94719,1,0.98714,0.71288,1.06911,0.54809,0.97515,0.00065845,0.00065845,0.00065845
71,274.954,0.98425,0.60735,0.95462,0.94719,1,0.98714,0.71288,1.06911,0.54809,0.97515,0.0006535,0.0006535,0.0006535
72,278.75,0.99168,0.58786,0.99765,0.96234,1,0.98714,0.71234,1.08635,0.57007,0.97713,0.00064855,0.00064855,0.00064855
73,282.069,0.97457,0.59878,0.96526,0.95389,1,0.98714,0.7308,1.06224,0.57134,0.97988,0.0006436,0.0006436,0.0006436
74,285.294,0.94922,0.59565,0.95436,0.95477,1,0.99119,0.74653,1.02092,0.54597,0.96919,0.00063865,0.00063865,0.00063865
75,288.618,0.99288,0.57506,0.9607,0.95477,1,0.99119,0.74653,1.02092,0.54597,0.96919,0.0006337,0.0006337,0.0006337
76,291.829,1.01979,0.5808,0.94519,0.95879,1,0.9831,0.7374,1.03913,0.54907,0.96181,0.00062875,0.00062875,0.00062875
77,295.024,0.97612,0.57736,0.97033,0.95641,1,0.9831,0.73288,1.04883,0.55825,0.9753,0.0006238,0.0006238,0.0006238
78,298.286,1.00184,0.57121,0.93328,0.955,1,0.97929,0.69382,1.11052,0.55634,1.00459,0.00061885,0.00061885,0.00061885
79,301.468,0.95648,0.5776,0.93592,0.955,1,0.97929,0.69382,1.11052,0.55634,1.00459,0.0006139,0.0006139,0.0006139
80,304.67,1.01414,0.5794,0.96522,0.95725,1,0.97929,0.7006,1.08474,0.56463,1.01149,0.00060895,0.00060895,0.00060895
81,308.004,0.93374,0.58538,0.96725,0.96192,1,0.9831,0.72049,1.05108,0.55434,0.98598,0.000604,0.000604,0.000604
82,311.44,0.93131,0.58563,0.93906,0.95868,1,0.97929,0.72075,1.07019,0.53917,0.98195,0.00059905,0.00059905,0.00059905
83,314.755,0.99234,0.58141,0.95736,0.95868,1,0.97929,0.72075,1.07019,0.53917,0.98195,0.0005941,0.0005941,0.0005941
84,317.956,0.92803,0.58012,0.99339,0.96119,1,0.97929,0.71264,1.02265,0.54107,0.97504,0.00058915,0.00058915,0.00058915
85,321.446,0.93265,0.54076,0.97585,0.95975,1,0.97929,0.70847,1.05827,0.55225,0.9773,0.0005842,0.0005842,0.0005842
86,325.15,1.03224,0.5741,0.96787,0.96304,1,0.97929,0.70185,1.07327,0.55376,0.98482,0.00057925,0.00057925,0.00057925
87,329.332,0.98258,0.57911,0.98264,0.96304,1,0.97929,0.70185,1.07327,0.55376,0.98482,0.0005743,0.0005743,0.0005743
88,333.645,0.77413,1.23767,0.80588,0.96626,1,0.9831,0.70333,1.11396,0.5581,0.99208,0.00056935,0.00056935,0.00056935
89,338.08,0.94914,0.57692,0.96818,0.98157,0.97222,0.99119,0.72083,1.08657,0.53794,0.98763,0.0005644,0.0005644,0.0005644
90,342.446,0.948,0.59734,1.00369,0.98643,0.9528,0.99119,0.7136,1.12194,0.55914,0.99347,0.00055945,0.00055945,0.00055945
91,346.594,1.01063,0.60099,0.99809,0.98643,0.9528,0.99119,0.7136,1.12194,0.55914,0.99347,0.0005545,0.0005545,0.0005545
92,351.01,0.94909,0.57017,0.98554,0.96316,0.99691,0.98714,0.72776,1.10912,0.54691,1.00098,0.00054955,0.00054955,0.00054955
93,355.228,0.96999,0.5844,0.93645,0.96105,0.9977,0.9831,0.71812,1.08897,0.5508,0.98714,0.0005446,0.0005446,0.0005446
94,359.318,0.87551,0.61624,0.92693,0.95907,1,0.97929,0.70647,1.11871,0.55714,0.99664,0.00053965,0.00053965,0.00053965
95,363.956,0.96985,0.584,0.99377,0.95907,1,0.97929,0.70647,1.11871,0.55714,0.99664,0.0005347,0.0005347,0.0005347
96,368.608,0.98372,0.56331,0.97231,0.95725,1,0.97524,0.68272,1.16617,0.56561,0.99948,0.00052975,0.00052975,0.00052975
97,373.358,0.96344,0.58097,0.9934,0.95515,1,0.97524,0.68966,1.14926,0.55043,0.99353,0.0005248,0.0005248,0.0005248
98,378.125,0.93426,0.56379,0.94652,0.95772,1,0.97524,0.69743,1.10164,0.53105,0.98068,0.00051985,0.00051985,0.00051985
99,382.752,0.92578,0.61997,0.96331,0.95772,1,0.97524,0.69743,1.10164,0.53105,0.98068,0.0005149,0.0005149,0.0005149
100,387.265,0.86814,0.52736,0.92868,0.95711,1,0.97929,0.71508,1.03681,0.51878,0.97965,0.00050995,0.00050995,0.00050995
101,391.666,0.91048,0.57105,0.97488,0.95825,1,0.97524,0.71646,1.014,0.50026,0.98214,0.000505,0.000505,0.000505
102,396.344,0.97651,0.55895,0.96978,0.9623,1,0.97524,0.73126,1.00782,0.50155,0.97804,0.00050005,0.00050005,0.00050005
103,400.646,0.8886,0.51315,0.92026,0.9623,1,0.97524,0.73126,1.00782,0.50155,0.97804,0.0004951,0.0004951,0.0004951
104,404.67,0.89517,0.51654,0.94276,0.96607,1,0.97524,0.72788,1.00603,0.49557,0.97348,0.00049015,0.00049015,0.00049015
105,408.607,0.9294,0.52838,0.91608,0.96086,0.99473,0.97524,0.72136,1.03998,0.51063,0.97538,0.0004852,0.0004852,0.0004852
106,412.48,0.93247,0.54052,0.98564,0.96077,0.99079,0.98714,0.69965,1.12203,0.5137,1.00116,0.00048025,0.00048025,0.00048025
107,416.297,0.93404,0.52365,0.93712,0.96077,0.99079,0.98714,0.69965,1.12203,0.5137,1.00116,0.0004753,0.0004753,0.0004753
108,420.144,0.9357,0.52145,0.96774,0.95885,1,0.97929,0.68831,1.12929,0.52004,1.00651,0.00047035,0.00047035,0.00047035
109,423.942,0.93083,0.56434,0.94747,0.95706,1,0.97524,0.69701,1.09297,0.50759,1.00137,0.0004654,0.0004654,0.0004654
110,427.818,0.97268,0.55125,0.96619,0.95849,1,0.97929,0.70761,1.08303,0.51489,1.00609,0.00046045,0.00046045,0.00046045
111,431.656,0.94341,0.57188,1.03383,0.95849,1,0.97929,0.70761,1.08303,0.51489,1.00609,0.0004555,0.0004555,0.0004555
112,435.553,0.84972,0.5049,0.95298,0.95949,1,0.97929,0.68537,1.10222,0.52376,1.01173,0.00045055,0.00045055,0.00045055
113,439.41,0.84615,0.52216,0.95875,0.96534,1,0.97524,0.67763,1.1061,0.5298,1.01535,0.0004456,0.0004456,0.0004456
114,443.241,0.85743,0.50133,0.94631,0.96557,1,0.97524,0.70548,1.08667,0.53649,1.00734,0.00044065,0.00044065,0.00044065
115,447.142,0.82592,0.50707,0.91527,0.96557,1,0.97524,0.70548,1.08667,0.53649,1.00734,0.0004357,0.0004357,0.0004357
116,450.996,0.9303,0.63024,0.98924,0.9606,1,0.97524,0.69323,1.11134,0.52168,1.01814,0.00043075,0.00043075,0.00043075
117,455.115,0.84358,0.50291,0.91803,0.96115,1,0.97524,0.69115,1.14083,0.51644,1.02797,0.0004258,0.0004258,0.0004258
118,459.054,0.83132,0.5009,0.92949,0.9578,1,0.97929,0.6963,1.11122,0.52377,1.02902,0.00042085,0.00042085,0.00042085
119,463.027,0.85382,0.51679,0.93506,0.9578,1,0.97929,0.6963,1.11122,0.52377,1.02902,0.0004159,0.0004159,0.0004159
120,467.053,0.87373,0.52631,0.93707,0.95519,0.99796,0.97524,0.69077,1.11533,0.52896,1.0222,0.00041095,0.00041095,0.00041095
121,471.107,0.87272,0.49983,0.92618,0.9528,1,0.97929,0.68304,1.16825,0.52939,1.01837,0.000406,0.000406,0.000406
122,475.113,0.9021,0.49587,0.94295,0.95421,1,0.97131,0.67859,1.14893,0.52725,1.02055,0.00040105,0.00040105,0.00040105
123,479.114,0.83268,0.48354,0.92167,0.95421,1,0.97131,0.67859,1.14893,0.52725,1.02055,0.0003961,0.0003961,0.0003961
124,483.195,0.8231,0.52056,0.94084,0.95505,0.99939,0.97131,0.68786,1.07854,0.5284,1.02245,0.00039115,0.00039115,0.00039115
125,487.134,0.92397,0.52352,1.00547,0.95066,1,0.97131,0.70554,1.07649,0.52466,1.02316,0.0003862,0.0003862,0.0003862
126,491.027,0.83694,0.47487,0.92999,0.96088,1,0.97131,0.70875,1.09533,0.53143,1.02987,0.00038125,0.00038125,0.00038125
127,494.926,0.87408,0.61984,0.96106,0.96088,1,0.97131,0.70875,1.09533,0.53143,1.02987,0.0003763,0.0003763,0.0003763
128,498.799,0.80942,0.47852,0.90109,0.96427,1,0.97929,0.69819,1.06537,0.53045,1.02112,0.00037135,0.00037135,0.00037135
129,502.772,0.80058,0.48552,0.92174,0.96501,1,0.9831,0.709,1.05051,0.53091,1.02104,0.0003664,0.0003664,0.0003664
130,506.845,0.87209,0.5039,0.95575,0.9579,1,0.9831,0.7163,1.04594,0.52077,1.02838,0.00036145,0.00036145,0.00036145
131,510.717,0.81688,0.4903,0.90025,0.9579,1,0.9831,0.7163,1.04594,0.52077,1.02838,0.0003565,0.0003565,0.0003565
132,514.712,0.8866,0.53062,0.95978,0.95455,0.99502,0.97929,0.69936,1.10679,0.50614,1.03562,0.00035155,0.00035155,0.00035155
133,518.636,0.8173,0.45844,0.92195,0.95819,0.99484,0.97929,0.68691,1.15444,0.51407,1.03575,0.0003466,0.0003466,0.0003466
134,522.554,0.83617,0.48019,0.96436,0.96592,1,0.97131,0.71717,1.08579,0.51348,1.02368,0.00034165,0.00034165,0.00034165
135,526.42,0.7859,0.49774,0.90165,0.96592,1,0.97131,0.71717,1.08579,0.51348,1.02368,0.0003367,0.0003367,0.0003367
136,530.261,0.87047,0.49317,0.92482,0.96328,1,0.97131,0.70316,1.07501,0.4976,1.02246,0.00033175,0.00033175,0.00033175
137,534.127,0.86341,0.49581,0.94534,0.9611,1,0.97131,0.69886,1.076,0.48844,1.01866,0.0003268,0.0003268,0.0003268
138,538.065,0.76169,0.46277,0.91543,0.96143,1,0.97131,0.68419,1.07888,0.48593,1.01991,0.00032185,0.00032185,0.00032185
139,541.961,0.7939,0.45829,0.90714,0.96143,1,0.97131,0.68419,1.07888,0.48593,1.01991,0.0003169,0.0003169,0.0003169
140,545.786,0.8142,0.47258,0.90228,0.96187,1,0.97524,0.6901,1.10897,0.50247,1.02814,0.00031195,0.00031195,0.00031195
141,549.629,0.82016,0.48347,0.93358,0.96461,1,0.97524,0.70369,1.09908,0.5023,1.03117,0.000307,0.000307,0.000307
142,553.521,0.81222,0.47668,0.92581,0.96583,1,0.97524,0.7066,1.08527,0.49375,1.03076,0.00030205,0.00030205,0.00030205
143,557.373,0.81694,0.48401,0.8989,0.96583,1,0.97524,0.7066,1.08527,0.49375,1.03076,0.0002971,0.0002971,0.0002971
144,561.331,0.74329,0.43799,0.89619,0.96526,1,0.97524,0.71098,1.07591,0.48854,1.0212,0.00029215,0.00029215,0.00029215
145,565.163,0.79216,0.46794,0.91795,0.96533,1,0.97131,0.69978,1.08321,0.47976,1.0161,0.0002872,0.0002872,0.0002872
1,5.60264,3.15908,15.0625,2.22371,0,0,0,0,4.13628,7.91078,2.70206,5e-05,5e-05,5e-05
2,9.09801,2.95689,11.4992,2.03767,0,0,0,0,3.19456,9.85523,2.27371,0.000109455,0.000109455,0.000109455
3,12.3507,2.38524,5.11061,1.77142,0.15271,0.21429,0.09555,0.06857,1.61998,21.8516,1.37945,0.000168317,0.000168317,0.000168317
4,15.5089,1.48401,2.79427,1.24352,0.36411,0.47619,0.41877,0.29919,1.26345,13.0888,1.10069,0.000226584,0.000226584,0.000226584
5,18.5813,1.32336,3.29084,1.15506,0.88084,0.54631,0.67029,0.42604,1.25206,5.36325,1.05017,0.000284258,0.000284258,0.000284258
6,21.3472,1.36512,1.97353,1.10117,0.36838,0.91498,0.55511,0.37127,1.19263,4.18477,1.06928,0.000341337,0.000341337,0.000341337
7,24.0803,1.28064,1.69016,1.04703,0.68276,0.76194,0.81854,0.5824,1.1519,2.5146,1.10703,0.000397823,0.000397823,0.000397823
8,26.7806,1.27694,1.90548,1.09358,0.81183,0.69156,0.81096,0.5599,1.1674,2.07979,1.1144,0.000453714,0.000453714,0.000453714
9,29.4267,1.36203,1.54032,1.12449,0.83388,0.95604,0.94772,0.6505,1.19263,1.54277,1.08374,0.000509012,0.000509012,0.000509012
10,32.1338,1.24081,1.62089,1.08367,0.86496,0.92034,0.96649,0.62898,1.27824,1.28502,1.05996,0.000563715,0.000563715,0.000563715
11,34.7196,1.27447,1.74343,1.1422,0.94153,0.91959,0.98142,0.71526,1.05294,1.0498,1.0452,0.000617825,0.000617825,0.000617825
12,37.587,1.18189,1.24457,1.10296,0.85804,0.91727,0.96753,0.68633,1.12937,0.97378,1.05257,0.00067134,0.00067134,0.00067134
13,40.2007,1.14678,1.25919,1.01892,0.92187,0.96083,0.9675,0.65444,1.28686,0.90202,1.05418,0.000724262,0.000724262,0.000724262
14,42.8143,1.18496,1.21605,1.02496,0.90937,0.96587,0.97131,0.65858,1.17004,1.2211,1.02926,0.00077659,0.00077659,0.00077659
15,45.3824,1.28067,1.21278,1.08669,0.90937,0.96587,0.97131,0.65858,1.17004,1.2211,1.02926,0.000828323,0.000828323,0.000828323
16,48.1915,1.21402,1.13599,1.04452,0.76604,0.91828,0.96183,0.67423,1.15456,1.07287,1.0458,0.000879463,0.000879463,0.000879463
17,50.8674,1.17,1.05845,1.07065,0.80117,0.82575,0.83349,0.57994,1.16228,1.45068,1.06786,0.0009208,0.0009208,0.0009208
18,53.5111,1.24883,1.06204,1.14551,0.76702,0.82373,0.83514,0.55644,1.13598,1.59577,1.0263,0.00091585,0.00091585,0.00091585
19,56.1203,1.16973,0.9855,1.04126,0.76702,0.82373,0.83514,0.55644,1.13598,1.59577,1.0263,0.0009109,0.0009109,0.0009109
20,58.7403,1.20825,0.9815,1.1039,0.91597,0.92945,0.98611,0.69738,1.04635,0.95778,0.99878,0.00090595,0.00090595,0.00090595
21,61.3614,1.13655,1.07144,1.09696,0.88927,0.98196,0.96225,0.67472,1.04978,0.81717,1.02973,0.000901,0.000901,0.000901
22,63.9865,1.12364,0.86889,1.01065,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.00089605,0.00089605,0.00089605
23,66.571,1.16223,0.85799,1.0307,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.0008911,0.0008911,0.0008911
24,69.2763,1.14717,0.85945,1.01703,0.94045,1,0.97524,0.7295,0.97914,0.66215,0.96579,0.00088615,0.00088615,0.00088615
25,72.0975,1.11458,0.80504,1.00977,0.93848,0.959,0.97524,0.71212,1.01433,0.68914,0.97144,0.0008812,0.0008812,0.0008812
26,74.8385,1.09656,0.8855,1.04676,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.00087625,0.00087625,0.00087625
27,77.4764,1.27155,0.97402,1.10768,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.0008713,0.0008713,0.0008713
28,80.2323,1.16042,0.81743,1.04022,0.91915,0.92713,0.9831,0.67518,1.19549,0.83019,1.01235,0.00086635,0.00086635,0.00086635
29,82.9164,1.23115,0.932,1.13588,0.92875,1,0.9831,0.69695,1.12066,0.65675,1.00174,0.0008614,0.0008614,0.0008614
30,85.586,1.15697,0.88279,1.0582,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.00085645,0.00085645,0.00085645
31,88.1303,1.16311,0.80336,1.03603,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.0008515,0.0008515,0.0008515
32,90.973,1.1128,0.80854,1.02001,0.92931,1,0.99119,0.70998,1.03423,0.62765,0.98947,0.00084655,0.00084655,0.00084655
33,93.6097,1.08437,0.71435,0.9948,0.95014,1,0.99119,0.75147,0.97864,0.60294,0.97894,0.0008416,0.0008416,0.0008416
34,96.3899,1.07995,0.73635,0.99755,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.00083665,0.00083665,0.00083665
35,99.0615,1.13629,0.85503,1.00689,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.0008317,0.0008317,0.0008317
36,101.872,1.08556,0.73971,0.98584,0.94886,1,0.98714,0.72645,0.99744,0.61924,0.97659,0.00082675,0.00082675,0.00082675
37,104.675,1.07862,0.69122,1.0359,0.95631,1,0.98714,0.72615,1.07376,0.59519,0.99383,0.0008218,0.0008218,0.0008218
38,107.469,1.09745,0.70646,1.02072,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.00081685,0.00081685,0.00081685
39,110.259,1.10125,0.66924,1.03406,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.0008119,0.0008119,0.0008119
40,113.021,1.10153,0.70376,0.98762,0.95635,0.9994,0.97131,0.71806,1.04215,0.60797,1.01763,0.00080695,0.00080695,0.00080695
41,115.823,1.06734,0.67724,0.99565,0.93532,0.99049,0.97131,0.72604,1.02443,0.60764,1.04099,0.000802,0.000802,0.000802
42,118.634,1.13644,0.72243,1.06237,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.00079705,0.00079705,0.00079705
43,121.407,1.0902,0.6561,1.0029,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.0007921,0.0007921,0.0007921
44,124.205,1.12078,0.69363,1.06853,0.92416,1,0.9831,0.7205,1.00422,0.59458,0.99642,0.00078715,0.00078715,0.00078715
45,126.972,1.08397,0.6956,1.01455,0.92737,1,0.99119,0.70782,1.04329,0.58884,0.99828,0.0007822,0.0007822,0.0007822
46,129.761,1.10585,0.66252,1.00232,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.00077725,0.00077725,0.00077725
47,132.576,1.06354,0.66148,0.99229,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.0007723,0.0007723,0.0007723
48,135.43,1.06882,0.67674,1.0193,0.93283,1,0.99119,0.7452,0.98688,0.56728,0.98519,0.00076735,0.00076735,0.00076735
49,138.269,1.09745,0.65732,1.02744,0.93953,1,0.99119,0.73549,0.96216,0.58378,0.99004,0.0007624,0.0007624,0.0007624
